Date,Close,Open,Prediction,trade_signal,PnL_no_fees,cum_PnL_no_fees
2021-12-30,476.1600036621094,477.92999267578125,0.0002864405467046,1,,
2021-12-31,474.9599914550781,475.6400146484375,0.0013458563377093,1,-0.519989013671875,-0.519989013671875
2022-01-03,477.7099914550781,476.29998779296875,-0.0003140563434717,-1,-1.339996337890625,-1.8599853515625
2022-01-04,477.54998779296875,479.2200012207031,0.000600067055883,1,1.510009765625,-0.3499755859375
2022-01-05,468.3800048828125,477.1600036621094,0.0030506127409722,1,-0.389984130859375,-0.739959716796875
2022-01-06,467.94000244140625,467.8900146484375,-0.0010961891261431,-1,0.489990234375,-0.249969482421875
2022-01-07,466.0899963378906,467.95001220703125,0.001699272771798,1,0.010009765625,-0.239959716796875
2022-01-10,465.510009765625,462.70001220703125,0.0001629421897655,1,-3.389984130859375,-3.62994384765625
2022-01-11,469.75,465.2300109863281,0.0003686173141945,1,-0.279998779296875,-3.909942626953125
2022-01-12,471.0199890136719,471.5899963378906,0.0003078767228233,1,1.839996337890625,-2.0699462890625
2022-01-13,464.5299987792969,472.19000244140625,0.0012006474333826,1,1.170013427734375,-0.899932861328125
2022-01-14,464.7200012207031,461.19000244140625,0.0003946939792842,1,-3.339996337890625,-4.23992919921875
2022-01-18,456.489990234375,459.739990234375,0.0022067447604976,1,-4.980010986328125,-9.219940185546875
2022-01-19,451.75,458.1300048828125,0.0009279961771293,1,1.6400146484375,-7.579925537109375
2022-01-20,446.75,453.75,0.0011824698367103,1,2.0,-5.579925537109375
2022-01-21,437.9800109863281,445.55999755859375,-0.0002853204063163,-1,1.19000244140625,-4.389923095703125
2022-01-24,439.8399963378906,432.0299987792969,-0.0031325776045616,-1,5.95001220703125,1.560089111328125
2022-01-25,434.4700012207031,433.05999755859375,-0.0007089721518518,-1,6.779998779296875,8.340087890625
2022-01-26,433.3800048828125,440.7200012207031,0.0013181953384008,1,6.25,14.590087890625
2022-01-27,431.239990234375,438.260009765625,0.0035683976482019,1,4.8800048828125,19.4700927734375
2022-01-28,441.95001220703125,432.67999267578125,-0.006295019266668,-1,-1.44000244140625,18.03009033203125
2022-01-31,449.9100036621094,441.239990234375,0.0004576917629461,1,-0.71002197265625,17.320068359375
2022-02-01,452.95001220703125,450.67999267578125,0.0026092972927803,1,0.769989013671875,18.090057373046875
2022-02-02,457.3500061035156,455.5,-0.0026531150362757,-1,-2.54998779296875,15.540069580078125
2022-02-03,446.6000061035156,450.95001220703125,-0.001697770878589,-1,6.399993896484375,21.9400634765625
2022-02-04,448.70001220703125,446.3500061035156,0.000291437384904,1,-0.25,21.6900634765625
2022-02-07,447.260009765625,449.510009765625,0.0024223398294601,1,0.80999755859375,22.50006103515625
2022-02-08,450.94000244140625,446.7300109863281,-0.0002096921678011,-1,0.529998779296875,23.030059814453125
2022-02-09,457.5400085449219,455.2200012207031,-0.0024281626804225,-1,-4.279998779296875,18.75006103515625
2022-02-10,449.32000732421875,451.3399963378906,-0.0020109983345946,-1,6.20001220703125,24.9500732421875
2022-02-11,440.4599914550781,449.4100036621094,0.0018934856776012,1,0.089996337890625,25.040069580078125
2022-02-14,439.0199890136719,439.9200134277344,0.0023562565038566,1,-0.53997802734375,24.500091552734375
2022-02-15,446.1000061035156,443.7300109863281,0.0014375718062684,1,4.71002197265625,29.210113525390625
2022-02-16,446.6000061035156,443.92999267578125,-0.0002274907518941,-1,2.170013427734375,31.380126953125
2022-02-17,437.05999755859375,443.2200012207031,0.0006100559692399,1,-3.3800048828125,28.0001220703125
2022-02-18,434.2300109863281,437.3299865722656,0.0011000653872338,1,0.269989013671875,28.270111083984375
2022-02-22,429.57000732421875,431.8900146484375,-0.0002661785456845,-1,2.339996337890625,30.610107421875
2022-02-23,421.95001220703125,432.6600036621094,0.0037413376732698,1,3.089996337890625,33.700103759765625
2022-02-24,428.29998779296875,411.0199890136719,0.0028052755161294,1,-10.930023193359375,22.77008056640625
2022-02-25,437.75,429.6099853515625,-0.000251042136037,-1,-1.30999755859375,21.4600830078125
2022-02-28,436.6300048828125,432.0299987792969,0.0026779314470621,1,-5.720001220703125,15.740081787109375
2022-03-01,429.9800109863281,435.0400085449219,-0.0032017430690568,-1,1.589996337890625,17.330078125
2022-03-02,437.8900146484375,432.3699951171875,-0.001177507567716,-1,-2.389984130859375,14.940093994140625
2022-03-03,435.7099914550781,440.4700012207031,-0.0010039760484954,-1,-2.579986572265625,12.360107421875
2022-03-04,432.1700134277344,431.75,-0.0019246186495287,-1,3.959991455078125,16.320098876953125
2022-03-07,419.42999267578125,431.54998779296875,-0.0004548229804682,-1,0.620025634765625,16.94012451171875
2022-03-08,416.25,419.6199951171875,0.0018314869800601,1,0.19000244140625,17.130126953125
2022-03-09,427.4100036621094,425.1400146484375,-0.0011641406765011,-1,-8.8900146484375,8.2401123046875
2022-03-10,425.4800109863281,422.5199890136719,0.0021078445741287,1,-4.8900146484375,3.35009765625
