Date,Close,Open,Prediction,trade_signal,PnL_no_fees,cum_PnL_no_fees
2024-02-15,495.6521301269531,492.9665773037757,0.0,0,,
2024-02-16,493.1838073730469,495.34607383636717,4.3783740196754e-05,1,0.30605629058595696,0.30605629058595696
2024-02-20,490.4686279296875,491.41646125471414,5.4369286845533e-05,1,1.767346118332739,2.073402408918696
2024-02-21,490.91290283203125,489.145594603093,1.035281994376e-06,1,1.3230333265944978,3.3964357355131938
2024-02-22,501.0726013183594,497.6268111995141,-4.4070661257693e-05,-1,6.713908367482873,10.110344102996066
2024-02-23,501.4181823730469,502.8201814697373,-1.1299076387801e-05,-1,1.7475801513779174,11.857924254373984
2024-02-26,499.58172607421875,501.86246796599994,-1.9368711268077e-05,-1,0.44428559295306513,12.302209847327049
2024-02-27,500.509765625,500.2826978401471,-1.3601419682068998e-05,-1,0.7009717659283297,13.003181613255379
2024-02-28,499.84832763671875,498.93008300175484,-9.539671166583e-06,-1,-1.5796826232451622,11.423498990010216
2024-02-29,501.645263671875,501.6354108088416,-3.3973574899388005e-05,-1,1.7870831721228342,13.21058216213305
2024-03-01,506.3548278808594,502.5338756491636,-1.3762149227851e-05,-1,0.8886119772885763,14.099194139421627
2024-03-04,505.8117980957031,505.545258576722,-8.159133358864e-06,-1,-0.8095693041373693,13.289624835284258
2024-03-05,500.7566223144531,503.77786539158575,-3.307897758795229e-07,-1,-2.033932704117376,11.255692131166882
2024-03-06,503.2940673828125,504.0839234106298,1.7046650742339e-05,1,-3.3273010961766545,7.928391034990227
2024-03-07,508.2900085449219,506.64117571009217,-1.2479790153101e-05,-1,3.3471083272796704,11.275499362269898
2024-03-08,505.2391357421875,508.9317896307731,2.4807303931306e-05,1,-0.6417810858512212,10.633718276418676
2024-03-11,504.8047180175781,504.0148619441716,-3.969581345084e-06,-1,-1.2242737980158722,9.409444478402804
2024-03-12,510.235107421875,506.94726437216417,3.5699762010574e-05,1,-2.1425463545860453,7.266898123816759
2024-03-13,509.435302734375,510.56087929992003,2.4859819195789e-05,1,-0.3257718780450318,6.941126245771727
2024-03-14,508.42822265625,510.4225985833554,-4.1898011403151e-05,-1,0.9872958489804091,7.928422094752136
2024-03-15,504.9371032714844,505.3134612139554,5.3950771519841e-05,1,3.1147614422945935,11.04318353704673
2024-03-18,507.93798828125,509.06706203174264,-2.9636756559733e-05,-1,4.129958760258262,15.173142297304992
2024-03-19,510.76068115234375,507.23484938554435,-4.5899839265776e-05,-1,-0.7031388957056492,14.470003401599342
2024-03-20,515.48486328125,510.8201044796903,-1.3144643408279e-05,-1,0.05942332734656475,14.529426728945907
2024-03-21,517.1883544921875,518.3669362427153,-3.3973890000065e-05,-1,2.882072961465269,17.411499690411176
2024-03-22,516.2078247070312,517.0991508875658,-1.4176919595473e-05,-1,-0.08920360462172994,17.322296085789446
2024-03-25,514.7816772460938,514.8113578960968,-7.242442024333e-06,-1,-1.3964668109344984,15.925829274854948
2024-03-26,513.8308715820312,516.2276294197574,-1.5956149494913e-05,-1,1.4459521736636134,17.37178144851856
2024-03-27,518.1490478515625,516.7030983621477,1.1486390523794e-05,1,-2.8722267801164207,14.49955466840214
2024-03-28,518.050048828125,518.1887197410889,5.5017853523429e-05,1,-0.03967188952640299,14.459882778875738
2024-04-01,517.148681640625,518.8026977832243,-3.6077120105075e-05,-1,0.7526489550992892,15.212531733975027
2024-04-02,513.8606567382812,513.2663787407818,-9.583949222826e-06,-1,-3.882302899843239,11.330228834131788
2024-04-03,514.4251098632812,512.7513266543715,-6.123385532876e-05,-1,-1.1093300839097537,10.220898750222034
2024-04-04,508.14599609375,518.4957179374168,-3.0800241878625e-05,-1,4.070608074135521,14.291506824357555
2024-04-05,513.4545288085938,509.5226586128974,9.56204071679e-06,1,-1.3766625191473736,12.914844305210181
2024-04-08,513.74169921875,514.1676256081136,-8.262694985058701e-05,-1,0.7130967995198034,13.627941104729985
2024-04-09,514.3359985351562,515.5046666061,-5.6813793235907e-05,-1,1.762967387350045,15.39090849208003
2024-04-10,509.1858825683594,508.5520102686698,-1.5358394418735002e-05,-1,-5.78398826648646,9.60692022559357
2024-04-11,513.0286865234375,510.73094461172184,2.53758072203e-06,1,-1.5450620433624636,8.061858182231106
2024-04-12,505.9472961425781,509.4335032535515,1.4285202462872e-05,1,3.595183269885979,11.657041452117085
2024-04-15,499.6087341308594,510.18622940720803,-3.3417998398777e-05,-1,4.238933264629907,15.895974716746991
2024-04-16,498.6975402832031,500.0940119130741,4.253512574354e-06,1,-0.4852777822147232,15.410696934532268
2024-04-17,495.7461242675781,501.19333983039104,-5.2751132154467996e-05,-1,2.4957995471879144,17.906496481720183
2024-04-18,494.7260437011719,497.16245658697704,9.0095658265109e-05,1,-1.4163323193989186,16.490164162321264
2024-04-19,490.40789794921875,494.64682110346547,-0.000103585494628185,-1,-0.07922259770640494,16.41094156461486
2024-04-22,494.92413330078125,493.05225733120085,-0.000108791473150698,-1,2.644359381982099,19.055300946596958
2024-04-23,500.7972106933594,496.96435638014214,-2.5994520472857e-05,-1,2.040223079360885,21.095524025957843
2024-04-24,500.55950927734375,501.69846651270745,-3.151486737752e-05,-1,0.90125581934808,21.996779845305923
2024-04-25,498.6579284667969,494.3892945397056,-2.6242279054886e-05,-1,-6.170214737638162,15.826565107667761
2024-04-26,503.3821716308594,501.49049852500383,4.655060302187e-05,1,-2.8325700582069544,12.993995049460807
2024-04-29,505.1648864746094,505.1945973517815,-8.964259483609e-06,-1,1.8124257209221355,14.806420770382942
2024-04-30,497.16241455078125,503.6792517562141,6.6059252989455e-05,1,1.4856347183952607,16.292055488778203
2024-05-01,495.5480651855469,496.5681788979437,-2.6964611581468002e-05,-1,-0.5942356528375399,15.697819835940663
2024-05-02,500.1831359863281,499.3115766670157,4.0007608987699006e-05,1,-3.763511481468811,11.934308354471852
2024-05-03,506.3830871582031,506.25432995034845,1.7817895236293e-05,1,-6.071193964020324,5.863114390451528
2024-05-06,511.6123962402344,508.8194530106577,-8.9203965719567e-05,-1,2.4363658524545713,8.2994802429061
2024-05-07,512.1769409179688,512.592893186346,4.9814854461742e-05,1,-0.980496946111657,7.318983296794443
2024-05-08,512.2263793945312,510.3149094204275,3.6373605897914e-05,1,1.8620314975412384,9.181014794335681
2024-05-09,515.1777954101562,512.4145934250506,1.7168549452401e-05,1,-0.18821403051936159,8.99280076381632
2024-05-10,515.8414916992188,516.8021535312699,-5.2925061277032004e-05,-1,1.624358121113687,10.617158884930006
2024-05-13,515.9107055664062,517.544894396622,-1.9108358586153e-05,-1,1.7034026974032486,12.320561582333255
2024-05-14,518.2777709960938,516.1087864551328,-1.8693782624625e-05,-1,0.19808088872650842,12.518642471059763
2024-05-15,524.6956176757812,520.7835145760366,3.8329764296455e-05,1,-2.505743579942873,10.01289889111689
2024-05-16,523.6160888671875,524.7946706849524,1.840811544488e-06,1,-0.09905300917114346,9.913845881945747
2024-05-17,524.3687744140625,523.7349021143731,-2.2720821948032e-05,-1,0.11881324718558517,10.032659129131332
2024-05-20,524.9729614257812,524.4876736742167,-4.0134691015685e-05,-1,0.11889926015419405,10.151558389285526
2024-05-21,526.2604370117188,524.2004426341203,-2.855238362773e-05,-1,-0.7725187916609002,9.379039597624626
2024-05-22,524.7451782226562,525.5573158434247,-9.369684865848999e-05,-1,-0.7031211682940466,8.67591842933058
2024-05-23,520.9122924804688,527.8451122672031,3.5539944858334e-05,1,-3.099934044546899,5.5759843847836805
2024-05-24,524.35888671875,522.7841195913288,-1.2416624025877e-05,-1,1.8718271108600675,7.447811495643748
2024-05-28,524.725341796875,525.1809488785617,5.3098290481673e-05,1,-0.8220621598117077,6.62574933583204
2024-05-29,521.0509643554688,520.6350120450624,-1.5121716192785e-05,-1,-4.0903297518126465,2.535419584019394
2024-05-30,517.5944213867188,519.4861246908551,-2.2439273525499e-05,-1,-1.5648396646136007,0.9705799194057931
2024-05-31,522.3087768554688,518.5650852962019,-1.6067083631173e-05,-1,0.9706639094831644,1.9412438288889575
2024-06-03,522.7345581054688,523.9428808912496,1.7276099773058002e-05,1,-1.6341040357808652,0.30713979310809236
2024-06-04,523.3189697265625,521.4074995044357,3.9694914755558996e-05,1,1.327058601033059,1.6341983941411513
2024-06-05,529.5386962890625,525.676161287564,6.823964513084e-06,1,-2.357191561001514,-0.7229931668603626
2024-06-06,529.5287475585938,529.8456837163661,-1.2278070747448e-05,-1,0.3069874273036248,-0.4160057395567378
2024-06-07,528.885009765625,528.5383325154238,-0.00010567104674218701,-1,-0.9904150431699463,-1.4064207827266841
2024-06-10,530.5191650390625,528.0629853102115,-8.52235400198e-06,-1,-0.8220244554134979,-2.228445238140182
2024-06-11,531.7968139648438,528.9444489661214,5.1894610344009e-05,1,1.5747160729411007,-0.6537291651990813
2024-06-12,536.1644287109375,536.4318568024678,-3.642952553725e-06,-1,4.635042837624042,3.9813136724249603
2024-06-13,537.2440185546875,537.9373126143792,-4.1526832347119995e-05,-1,1.7728839034416524,5.754197575866613
2024-06-14,537.5709228515625,535.6891331345915,-4.307474089502e-06,-1,-1.5548854200959568,4.199312155770656
2024-06-17,541.849365234375,536.8775841230741,6.8228207347914e-05,1,0.6933387284883565,4.892650884259012
2024-06-18,543.22607421875,541.90882144254,1.9718050013942e-05,1,-0.05945620816498831,4.833194676094024
2024-06-20,541.7503662109375,544.1669516153021,2.313468180432e-06,1,-0.9408773965520822,3.892317279541942
2024-06-21,541.0240478515625,540.9147666280046,2.035617586813e-06,1,0.8355995829329004,4.727916862474842
2024-06-24,539.265380859375,540.845228398195,1.7980735671897e-05,1,0.1788194533675096,4.906736315842352
2024-06-25,541.3419799804688,540.5073310314164,1.7924768444837002e-05,1,-1.2419501720413564,3.6647861438009954
2024-06-26,542.0176391601562,540.209283574617,-1.6118715063101e-05,-1,-1.1326964058517888,2.5320897379492067
2024-06-27,542.8721313476562,541.8785333532583,-1.143533606801e-05,-1,-0.13910580689798735,2.3929839310512193
2024-06-28,540.7359008789062,543.657081567454,3.794630254636e-06,1,-0.7849502197977927,1.6080337112534266
2024-07-01,541.8487548828125,542.1368764681023,1.0435263878416e-05,1,-1.4009755891960367,0.20705812205738994
2024-07-02,545.4953002929688,540.2192968299051,-2.7505355786336e-05,-1,-1.6294580529073528,-1.4223999308499629
2024-07-03,547.9295654296875,545.1772796111068,-1.1755281770108e-05,-1,-0.31802068186198085,-1.7404206127119437
2024-07-05,551.0891723632812,548.2375511458326,-1.3704889039128e-05,-1,0.30798571614514003,-1.4324348965668037
2024-07-08,551.72509765625,551.884046644386,1.999276500857e-06,1,-0.7948742811047396,-2.2273091776715432
2024-07-09,552.2616577148438,552.6988432685978,1.3635587442582e-05,1,-0.9737456123477841,-3.2010547900193274
2024-07-10,557.7264404296875,553.5036489009739,-4.8983483817618e-05,-1,1.2419911861301216,-1.9590636038892058
2024-07-11,552.9174194335938,557.8456875577136,-1.2445071077847999e-05,-1,0.11924712802613158,-1.8398164758630742
2024-07-12,556.4049072265625,554.0600306153884,-1.8470325033373e-05,-1,1.1426111817946776,-0.6972052940683966
2024-07-15,557.93505859375,558.431857544371,-1.8326539348972002e-05,-1,2.0269503178085415,1.329745023740145
2024-07-16,561.2437133789062,559.2664631971054,1.2781374476599e-05,1,-1.331404603355395,-0.0016595796152500952
2024-07-17,553.37451171875,555.2225895749159,7.847599582637e-06,1,6.021123803990349,6.019464224375099
2024-07-18,549.121826171875,554.934410669843,-5.324426715983e-06,-1,1.5598989510930323,7.579363175468131
2024-07-19,545.4754028320312,548.8834369853205,1.6915246673156e-05,1,0.2383891865545138,7.817752362022645
2024-07-22,551.0991821289062,549.4597210903114,1.884923535361e-06,1,-3.9843182582801546,3.8334341037424906
2024-07-23,550.2346801757812,550.9897636467225,9.867456355833999e-06,1,0.10941848218374162,3.9428525859262322
2024-07-24,537.7650146484375,545.3461720780751,3.3946719572777e-05,1,4.888508097706108,8.83136068363234
2024-07-25,534.9630737304688,537.8842542829834,3.67199598991e-06,1,-0.11923963454592013,8.71212104908642
2024-07-26,540.9545288085938,538.8083836881038,1.5699326896897e-05,1,-3.845309957635095,4.866811091451325
2024-07-29,541.2724609375,542.5244041316022,1.3253644363345001e-05,1,-1.5698753230084321,3.296935768442893
2024-07-30,538.5301513671875,542.7628888282719,-1.3908777492351999e-05,-1,1.4904278907719117,4.787363659214805
2024-07-31,547.2837524414062,545.4654509864566,-2.9836452516142e-05,-1,6.935299619269131,11.722663278483935
2024-08-01,539.5336303710938,549.0324243092629,4.066225019372e-06,1,-1.7486718678566149,9.97399141062732
2024-08-02,529.4884033203125,532.3201333885539,4.5966132955876e-05,1,7.213496982539823,17.187488393167143
2024-08-05,514.0677490234375,508.3645060852609,-2.4551543830975e-05,-1,-21.123897235051572,-3.936408841884429
2024-08-06,518.8072509765625,515.8959552954199,4.854759276048241e-07,1,-1.828206271982367,-5.764615113866796
2024-08-07,515.3394775390625,525.0866708415548,3.0086288855368e-05,1,-6.279419864992292,-12.044034978859088
2024-08-08,527.2528076171875,520.5559060967021,-1.0597916826381e-05,-1,5.216428557639574,-6.827606421219514
2024-08-09,529.5777587890625,526.4181246025644,0.000101951971353936,1,0.8346830146231241,-5.99292340659639
2024-08-12,529.8560180664062,530.7900026001965,3.3954463821551e-05,1,-1.2122438111340443,-7.205167217730434
2024-08-13,538.5698852539062,533.0952107357589,1.6773969460181e-05,1,-3.239192669352633,-10.444359887083067
2024-08-14,540.2689208984375,539.3746584267726,2.6469357950909e-05,1,-0.8047731728663621,-11.249133059949429
2024-08-15,549.5292358398438,545.982083814168,0.000104835724547995,1,-5.71316291573055,-16.96229597567998
